96.2,20.4,246.1499077
96.3,23.5,246.4393846
96.4,18.7,246.6599385
96.5,10.4,246.9612308
96.6,11.7,247.1798154
96.7,12.4,247.4476308
96.8,13.7,247.6819692
96.9,8.2,247.9379692
97.0,0.2,248.2235077
97.1,17.1,248.4834462
97.2,16.7,248.7059692
97.3,44,248.9659077
97.4,47.8,249.3400615
97.5,42.7,249.5212308
97.6,37.4,249.7398154
97.7,19.9,250.0548923
97.8,44.4,250.2537846
97.9,11,250.5255385
98.0,13.6,250.7618462
98.1,16.3,251.0631385
98.2,10.2,251.3053538
98.3,5.8,251.5534769
98.4,5.2,251.8055385
98.5,7.6,252.0477538
98.6,6.6,252.3037538
98.7,27.2,252.5459692
98.8,29.5,252.8354462
98.9,24.6,253.0816
99.0,19.4,253.3356308
99.1,12.4,253.6014769
99.2,11.4,253.8614154
99.3,9,254.0780308
99.4,6.8,254.3458462
99.5,9.8,254.5959385
99.6,8.1,254.8519385
99.7,7.9,255.1079385
99.8,7.4,255.3718154
99.9,6.7,255.7400615
100.0,6.9,256
